Time,Exp_data.T_ms_out,Pane1-T salida caldera HTF - PV,Pane1-T linea S.del Enfria. HTF-S. - PV,Pane1-Caudal Linea circulacion HTF - PV,Pane1-Temperatura en tanque de HTF - PV,Pane1-Presion de aceite termico caldera,Pane1-Presion Entr. y S. tanq.exp. - PV,Exp_data.mdot_ms_in,Exp_data.T_ms_in,Pane1-Temperatura circuito 11 - PV,Exp_data.p_ms_out,Pane1-Temperatura S. tanque S. cali. - PV,Pane1-Caudal calculado (P2WSC10CT008),Pane1-Caudal calculado (P2WSC20CT001),Pane1-Caudal calculado (P4WTA10CT003),ms,dp_ms,dp_oil,TTC1,TTC2,TTC3,TTC4,TTC5,TTC6,TTC7,TTC8,Exp_data.TTH1,Exp_data.TTH2,Exp_data.TTH3,Exp_data.TTH4,Exp_data.TTH5,Exp_data.TTH6,Exp_data.TTH7,Exp_data.Lv_cold_tank,Exp_data.Lv_hot_tank
45315,306.119995,269.340017,323.01002,2.83032,281.685008,8.473765,6.0888,3.80396,335.200012,339.300018,1.18228,340.859985,0,7226.242676,2355.390788,0,0,0,291.690013,293.895009,299.685008,299.685018,298.845001,298.110006,294.105011,326.355021,340.859985,346.899984,337.73999,333.019999,330.279989,329.359995,348.419983,1247.897217,1044.123047
45320,306.086663,269.315009,323.000014,2.84068,281.675005,8.473251,6.0888,3.79288,335.200012,339.300018,1.18196,340.859985,0,7192.685384,2364.582167,0,0,0,291.685011,293.940002,299.700012,299.710015,298.855004,298.135003,294.080007,326.390018,340.859985,346.913317,337.719991,333.07333,330.213325,329.379995,348.373318,1248.450765,1042.986301
45325,306.107496,269.302506,323.006268,2.84968,281.700012,8.472608,6.08848,3.79412,335.158343,339.300018,1.18236,340.872485,0,7193.476705,2375.587586,0,0,0,291.70688,293.930631,299.700012,299.73189,298.85813,298.147507,294.151889,326.349389,340.872485,347.004979,337.707492,333.127495,330.179993,329.442492,348.389984,1248.651062,1041.439992
45330,306.079997,269.280009,323.01002,2.84656,281.745015,8.470679,6.088,3.79684,335.100006,339.300018,1.18252,340.879985,0,7206.017741,2370.245687,0,0,0,291.675008,293.910014,299.700012,299.745015,298.845001,298.155009,294.165008,326.400014,340.879985,346.99998,337.599996,333.159993,330.199992,329.439992,348.419983,1248.946004,1040.111003
45335,306.07333,269.245012,322.975023,2.83792,281.785014,8.470165,6.08784,3.79856,335.100006,339.300018,1.1824,340.859985,0,7214.321235,2361.807915,0,0,0,291.720005,293.885017,299.720018,299.785024,298.855004,298.200016,294.175012,326.455007,340.859985,346.946648,337.559998,333.133328,330.253323,329.413327,348.413317,1249.382935,1039.241753
45340,306.077497,269.24813,322.996896,2.83072,281.685005,8.469521,6.08696,3.79848,335.100006,339.300018,1.18192,340.822487,0,7221.840088,2358.493876,0,0,0,291.729387,293.872513,299.72627,299.825644,298.85813,298.209391,294.215636,326.420636,340.822487,346.929983,337.447496,333.187492,330.307488,329.429993,348.204992,1249.546814,1037.653712
45345,306.099996,269.235006,323.025024,2.83168,281.700012,8.470679,6.08568,3.79832,335.100006,339.300018,1.18136,340.779989,0,7218.717122,2356.319254,0,0,0,291.720011,293.850016,299.715017,299.820018,298.845001,298.155009,294.240011,326.38502,340.779989,346.859985,337.379995,333.259989,330.319987,329.419993,348.039998,1249.907349,1036.500285
45350,306.153327,269.195018,323.04502,2.84968,281.785021,8.467592,6.08488,3.79816,335.100006,339.300018,1.18136,340.799988,0,7220.097982,2373.150065,0,0,0,291.740007,293.835019,299.72502,299.815016,298.875003,298.135003,294.220018,326.370022,340.799988,346.899984,337.480001,333.313321,330.293321,329.399994,348.139994,1250.227824,1035.497274
45355,306.107496,269.145013,323.023145,2.86968,281.760017,8.468557,6.0852,3.79512,335.100006,339.300018,1.1814,340.787488,0,7217.211019,2388.40214,0,0,0,291.699389,293.872513,299.690634,299.780637,298.921884,298.156884,294.241891,326.435644,340.787488,346.937482,337.417503,333.329987,330.359985,329.399994,348.264989,1250.628418,1033.867381
45360,306.099996,269.115011,323.01002,2.87516,281.775014,8.469136,6.08608,3.78816,335.100006,339.300018,1.1824,340.779989,0,7196.556315,2395.562907,0,0,0,291.690013,293.880015,299.670003,299.775014,298.950012,298.170013,294.255015,326.475016,340.779989,346.939982,337.5,333.319987,330.379985,329.419993,348.219991,1251.043579,1032.48824
45365,306.053331,269.085019,323.040012,2.87096,281.76001,8.46965,6.08608,3.7928,335.077783,339.300018,1.18404,340.826653,0,7198.890028,2390.257324,0,0,0,291.685018,293.875014,299.695011,299.810014,298.940013,298.16001,294.265008,326.46501,340.826653,346.979981,337.57333,333.179993,330.339986,329.40666,348.086663,1251.247518,1031.485229
45370,305.982501,269.113135,323.049394,2.86544,281.835013,8.472222,6.08744,3.81112,335.029168,339.300018,1.1868,340.872485,0,7238.915222,2387.557739,0,0,0,291.744387,293.859384,299.716892,299.835016,298.899386,298.185012,294.26814,326.471264,340.872485,346.979981,337.552498,333.054998,330.277489,329.364995,348.107496,1251.720947,1030.983724
45375,306.039998,269.100006,323.040019,2.8624,281.790019,8.472222,6.08776,3.81448,335,339.300018,1.18932,340.899984,0,7243.301595,2383.392334,0,0,0,291.765004,293.865011,299.670003,299.850006,298.890004,298.230021,294.255015,326.490011,340.899984,346.959981,337.480001,333.079997,330.319987,329.379995,348.179993,1251.917602,1029.679809
45380,306.09333,269.09001,323.070011,2.85868,281.770013,8.473251,6.08792,3.81324,335,339.300018,1.19096,340.933316,0,7240.123535,2381.002495,0,0,0,291.770003,293.870012,299.654999,299.880012,298.855004,298.235026,294.275011,326.505008,340.933316,346.90665,337.42667,333.07333,330.273322,329.353329,348.33332,1252.179809,1027.941284
45385,306.072497,269.077515,323.032517,2.83868,281.857513,8.473572,6.08912,3.81388,335,339.300018,1.19268,340.912483,0,7242.855774,2367.141581,0,0,0,291.776257,293.904391,299.626878,299.870642,298.905006,298.269396,294.300018,326.505012,340.912483,346.939982,337.447502,333.114995,330.214991,329.394994,348.312487,1252.671447,1027.021891
45390,306.079997,269.055013,323.025014,2.82444,281.895009,8.473765,6.08872,3.81584,335,339.300018,1.19464,340.839986,0,7243.825684,2350.49292,0,0,0,291.825012,293.925008,299.565013,299.865011,298.935008,298.275014,294.300018,326.475016,340.839986,346.99998,337.519999,333.199992,330.179993,329.379995,348.339986,1253.141235,1026.069051
45395,306.07333,269.020013,322.990011,2.83628,281.960005,8.475823,6.08872,3.82064,335.044447,339.300018,1.1948,340.813321,0,7258.46544,2358.187907,0,0,0,291.840017,293.940002,299.520019,299.870009,298.890015,298.270013,294.290015,326.520013,340.813321,346.966648,337.57333,333.299988,330.193326,329.279999,348.346653,1253.490818,1024.196805
45400,306.089996,269.060637,322.983761,2.85372,281.919389,8.473572,6.08848,3.82112,335.100006,339.300018,1.19432,340.842486,0,7259.558716,2371.600382,0,0,0,291.783756,293.940002,299.501264,299.829386,298.908764,298.263767,294.268134,326.520004,340.842486,346.962481,337.5025,333.299988,330.222491,329.317497,348.367485,1253.873144,1023.611715
45405,306.099996,269.115011,322.980011,2.85444,281.910014,8.470679,6.08936,3.81224,335.100006,339.300018,1.19628,340.859985,0,7231.090169,2380.016439,0,0,0,291.795013,293.925008,299.475006,299.805013,298.920013,298.26002,294.270009,326.520009,340.859985,346.939982,337.400004,333.279989,330.259989,329.359995,348.379985,1254.189941,1023.862468
45410,306.066664,269.135017,322.930016,2.83644,282.000003,8.468621,6.08912,3.81296,335.100006,339.300018,1.198,340.886651,0,7236.661946,2357.211263,0,0,0,291.840017,293.905016,299.485009,299.815023,298.92001,298.275021,294.280012,326.550015,340.886651,346.873318,337.480001,333.253323,330.273322,329.353329,348.299988,1254.481282,1022.859456
45415,306.049998,269.103764,322.951898,2.82432,282.009385,8.471836,6.08968,3.815,335.100006,339.300018,1.19788,340.894984,0,7248.635213,2340.470032,0,0,0,291.811883,293.926882,299.525633,299.799395,298.929384,298.256268,294.283132,326.596887,340.894984,346.939982,337.529999,333.319987,330.189992,329.369995,348.312487,1254.790833,1020.97881
45420,306.119995,269.085012,322.950022,2.8294,281.940013,8.475308,6.09192,3.81304,335.100006,339.300018,1.19672,340.859985,0,7252.689779,2354.526205,0,0,0,291.795013,293.970001,299.580007,299.790019,298.920013,298.290019,294.300008,326.595011,340.859985,346.99998,337.559998,333.379985,330.119995,329.379995,348.339986,1255.151367,1019.248637
45425,306.079997,269.080014,322.950016,2.82024,281.940009,8.474794,6.09176,3.80936,335.100006,339.300018,1.19668,340.886651,0,7243.626899,2341.048828,0,0,0,291.765011,294.01,299.630015,299.79502,298.970008,298.305016,294.265008,326.595005,340.886651,346.966648,337.526666,333.386651,330.173326,329.373328,348.293321,1255.53011,1017.978197
45430,306.029999,269.036268,322.978147,2.84192,281.97751,8.472222,6.09144,3.80804,335.100006,339.300018,1.1968,340.894984,0,7234.208191,2360.256287,0,0,0,291.802505,293.966251,299.655008,299.810643,298.985638,298.323764,294.258762,326.62313,340.894984,346.974981,337.460002,333.419983,330.214991,329.289998,348.197492,1255.730408,1016.891602
45435,306.039998,269.01001,322.950022,2.84532,281.955007,8.472222,6.0924,3.81268,335.133341,339.300018,1.19672,340.859985,0,7253.28597,2367.852376,0,0,0,291.810008,293.955007,299.670003,299.775024,299.025024,298.350016,294.255015,326.640004,340.859985,346.97998,337.460002,333.399984,330.199992,329.279999,348.199992,1255.937988,1015.83844
45440,306.059998,268.990004,322.900007,2.84352,282.055013,8.472222,6.09208,3.8146,335.200012,339.300018,1.1966,340.873318,0,7253.075412,2365.988525,0,0,0,291.825012,294.005008,299.640008,299.835022,299.025024,298.320011,294.290015,326.67001,340.873318,346.893317,337.413337,333.226657,330.23999,329.373328,348.266656,1256.258463,1015.169766
45445,306.097496,268.965003,322.856257,2.85432,282.123767,8.472222,6.09208,3.82816,335.200012,339.300018,1.19692,340.877485,0,7264.614888,2374.496267,0,0,0,291.796885,294.039377,299.555631,299.825644,299.015647,298.273139,294.286889,326.651257,340.877485,346.897484,337.517499,333.097496,330.227491,329.339996,348.337486,1256.659058,1013.456301
45450,306.139994,268.965007,322.860016,2.87116,282.165019,8.470679,6.09232,3.84144,335.200012,339.300018,1.19732,340.879985,0,7292.50472,2390.333903,0,0,0,291.765004,294.060008,299.550008,299.820018,299.01002,298.275014,294.315013,326.685008,340.879985,346.919983,337.5,333.159994,330.219991,329.319997,348.339986,1257.249023,1011.625834
45455,306.09333,268.985002,322.920013,2.87068,282.105008,8.470679,6.0924,3.8434,335.200012,339.300018,1.19704,340.959981,0,7289.525662,2393.958306,0,0,0,291.770003,294.075012,299.555006,299.815016,299.015021,298.315019,294.335005,326.710008,340.959981,346.913317,337.460002,333.193326,330.226657,329.306664,348.266656,1257.569498,1010.021037
45460,306.047498,269.000632,322.910636,2.8552,282.048756,8.474537,6.09264,3.83344,335.220847,339.300018,1.19648,340.959981,0,7275.117635,2383.135366,0,0,0,291.776263,294.065634,299.523762,299.790015,299.011895,298.318137,294.35063,326.731881,340.959981,346.942482,337.385005,333.259989,330.209992,329.327497,348.299988,1257.806214,1009.018026
45465,306.039998,268.980001,322.860006,2.85556,282.090006,8.475308,6.09152,3.8192,335.266683,339.300018,1.19616,340.919983,0,7257.645508,2382.14624,0,0,0,291.840017,294.075012,299.520009,299.790019,299.040019,298.290009,294.404999,326.715007,340.919983,346.899984,337.340006,333.359985,330.23999,329.299998,348.199992,1258.123006,1008.015035
45470,306.046665,268.974999,322.765011,2.85916,282.075012,8.474794,6.09136,3.82664,335.277795,339.300018,1.19656,340.979981,0,7277.236274,2381.329725,0,0,0,291.865007,294.120026,299.555006,299.810014,299.070007,298.280009,294.425001,326.685008,340.979981,346.919983,337.400004,333.393317,330.246657,329.306664,348.053331,1258.297729,1007.279534
45475,306.067497,268.968754,322.730643,2.85384,282.168758,8.473187,6.0904,3.829,335.27085,339.300018,1.19656,340.967481,0,7277.913391,2376.232493,0,0,0,291.793134,294.120026,299.580009,299.825644,299.051264,298.295636,294.421878,326.685014,340.967481,346.907483,337.487501,333.297488,330.204992,329.339996,348.207492,1258.461609,1006.360108
45480,306.119995,268.935008,322.755015,2.85768,282.150004,8.473765,6.08976,3.8156,335.300018,339.300018,1.19604,340.959981,0,7257.426758,2379.418538,0,0,0,291.810018,294.120026,299.610006,299.805013,299.025024,298.275014,294.450002,326.655009,340.959981,346.859985,337.420003,333.23999,330.23999,329.339996,348.339986,1258.647339,1004.80544
45485,306.133328,268.93001,322.800015,2.86192,282.110006,8.471193,6.08912,3.80728,335.300018,339.300018,1.19556,340.993313,0,7229.991591,2382.3935,0,0,0,291.800018,294.160024,299.605001,299.810008,299.025024,298.270013,294.470008,326.680006,340.993313,346.813321,337.333333,333.313321,330.226657,329.313331,348.319987,1258.851278,1003.401225
45490,306.099996,268.914384,322.771884,2.86352,282.219392,8.471836,6.09008,3.81276,335.300018,339.300018,1.19512,340.98498,0,7245.997009,2384.234863,0,0,0,291.750008,294.200644,299.655005,299.863134,299.043767,298.301266,294.457504,326.683132,340.98498,346.867485,337.299987,333.329987,330.209992,329.292498,348.24499,1259.543213,1002.147486
45495,306.059998,268.87501,322.770009,2.86464,282.225016,8.473765,6.09192,3.82736,335.300018,339.300018,1.19484,340.959981,0,7269.529459,2381.176513,0,0,0,291.825012,294.195018,299.640015,299.880015,299.055013,298.335012,294.465007,326.745015,340.959981,346.919983,337.279989,333.379985,330.139994,329.279999,348.279989,1259.958374,1000.793457
45500,306.106662,268.855001,322.730018,2.87116,282.185008,8.471193,6.09248,3.8364,335.300018,339.300018,1.1946,340.966648,0,7292.61811,2386.294623,0,0,0,291.900021,294.190016,299.640011,299.845018,299.025018,298.34001,294.490014,326.760013,340.966648,346.879985,337.353333,333.466648,330.026666,329.220001,348.393317,1260.045776,999.924181
45505,306.089996,268.830008,322.764384,2.86496,282.266261,8.471836,6.08984,3.83088,335.300018,339.300018,1.19492,340.949982,0,7275.744466,2386.911875,0,0,0,291.881261,294.165008,299.677505,299.876263,299.025016,298.327515,294.502518,326.73189,340.949982,346.829987,337.344997,333.412483,330.109996,329.232501,348.334986,1260.537415,998.962962
45510,306.099996,268.845011,322.830007,2.86308,282.27002,8.475308,6.08952,3.82168,335.300018,339.300018,1.19556,340.959981,0,7249.195964,2380.436442,0,0,0,291.825012,294.165008,299.700012,299.925008,299.040019,298.320017,294.480011,326.730011,340.959981,346.839986,337.299998,333.359985,330.159993,329.220001,348.339986,1260.9198,997.583822
45515,306.09333,268.855008,322.810018,2.84908,282.270013,8.474794,6.09088,3.82312,335.300018,339.277795,1.19516,340.953315,0,7252.17513,2372.727214,0,0,0,291.840017,294.175012,299.755022,299.950009,299.090013,298.315019,294.455004,326.720011,340.953315,346.859985,337.179982,333.386651,330.133328,329.160004,348.353319,1261.211141,996.313368
45520,306.097496,268.839389,322.785019,2.83216,282.213757,8.471258,6.09104,3.8222,335.300018,339.250015,1.19404,340.957481,0,7258.736918,2363.034678,0,0,0,291.830639,294.178144,299.786266,299.925012,299.115021,298.355642,294.470633,326.763766,340.957481,346.872485,337.254986,333.394984,330.124995,329.172503,348.269989,1261.793823,995.602936
45525,306.139994,268.830007,322.77002,2.8476,282.225006,8.470679,6.09264,3.806,335.300018,339.266683,1.19404,340.99998,0,7228.936524,2368.96696,0,0,0,291.855021,294.150024,299.820018,299.940002,299.115021,298.365021,294.465007,326.805023,340.99998,346.859985,337.259989,333.379985,330.119995,329.180003,348.23999,1262.05603,994.976054
45530,306.066664,268.815006,322.740021,2.86584,282.255012,8.472222,6.09232,3.80136,335.300018,339.277795,1.1948,340.953315,0,7220.548665,2383.39662,0,0,0,291.825012,294.120026,299.845018,299.990007,299.125017,298.335019,294.490014,326.845018,340.953315,346.799988,337.159983,333.299988,330.139994,329.146671,348.179993,1262.201701,994.240512
45535,306.074997,268.81501,322.796262,2.87204,282.30189,8.472222,6.09056,3.8014,335.300018,339.229181,1.19628,340.907483,0,7227.328247,2389.49588,0,0,0,291.834384,294.129397,299.866885,300.024386,299.146884,298.353764,294.511889,326.820015,340.907483,346.774989,337.134984,333.149994,330.127495,329.117505,348.24249,1262.656896,992.944956
45540,306.159994,268.755015,322.875,2.87548,282.270009,8.470679,6.09064,3.80924,335.300018,339.200012,1.19816,340.919983,0,7239.662923,2393.340169,0,0,0,291.840007,294.180013,299.880005,300.030009,299.145009,298.365011,294.525014,326.790019,340.919983,346.759989,337.179982,333.159994,330.179993,329.120005,348.259989,1262.842611,991.766418
45545,306.146661,268.720015,322.845005,2.86592,282.275007,8.470679,6.09072,3.81372,335.300018,339.200012,1.19964,340.926649,0,7238.843262,2386.757894,0,0,0,291.875014,294.245009,299.890008,299.995015,299.115021,298.410007,294.535021,326.845018,340.926649,346.813321,337.186649,333.206658,330.193326,329.160004,348.133328,1263.104804,990.6297
45550,306.154994,268.713757,322.816888,2.84932,282.300011,8.473572,6.09088,3.80596,335.300018,339.200012,1.20092,340.847486,0,7224.319234,2375.755443,0,0,0,291.909388,294.204386,299.902512,299.960639,299.115021,298.391262,294.585014,326.848142,340.847486,346.904984,337.219987,333.264989,330.184993,329.135005,348.187492,1263.924133,989.459554
45555,306.119995,268.725006,322.860016,2.85196,282.390004,8.472222,6.09056,3.80484,335.300018,339.200012,1.20124,340.859985,0,7230.94515,2373.871013,0,0,0,291.840007,294.180013,299.865011,299.970011,299.115021,298.395009,294.615011,326.850016,340.859985,346.99998,337.279989,333.299988,330.119995,329.100006,348.199992,1264.503174,988.15564
45560,306.106662,268.715013,322.91001,2.86292,282.435001,8.472222,6.0916,3.807,335.300018,339.200012,1.20084,340.90665,0,7239.483561,2382.16466,0,0,0,291.810008,294.200019,299.830007,299.985012,299.115021,298.370005,294.600009,326.880012,340.90665,346.926649,337.246646,333.339986,330.07333,329.100006,348.133328,1264.765381,986.550822
45565,306.114995,268.740021,322.878757,2.86392,282.388135,8.473187,6.09264,3.80784,335.300018,339.200012,1.19988,340.889984,0,7235.379354,2381.143931,0,0,0,291.87564,294.196887,299.861262,299.938138,299.096272,298.385633,294.637512,326.870642,340.889984,346.884984,337.217481,333.377485,330.089996,329.0875,348.174993,1265.202393,985.297084
45570,306.159994,268.740021,322.830007,2.85764,282.390015,8.475308,6.09208,3.81676,335.300018,339.200012,1.20024,340.919983,0,7253.213379,2376.924723,0,0,0,291.88501,294.225006,299.850016,299.940013,299.055023,298.365011,294.645009,326.880015,340.919983,346.919983,337.159983,333.359985,330.099996,329.039988,348.219991,1265.4646,983.943054
45575,306.16666,268.720015,322.78501,2.85148,282.380015,8.47788,6.0916,3.82644,335.300018,339.200012,1.20288,340.966648,0,7278.181261,2374.010986,0,0,0,291.875014,294.275011,299.900004,299.950002,299.015021,298.380008,294.670007,326.915015,340.966648,346.919983,337.146657,333.359985,330.106662,329.019986,348.279989,1265.435465,983.207513
45580,306.124995,268.704385,322.756892,2.85152,282.386265,8.478202,6.09224,3.82876,335.300018,339.200012,1.20424,340.937482,0,7276.220744,2375.860453,0,0,0,291.918766,294.300018,299.925009,299.906254,299.021267,298.398762,294.691888,326.89314,340.937482,346.944982,337.254995,333.322487,330.114995,329.044987,348.217491,1265.726807,982.413462
45585,306.059998,268.725016,322.710012,2.86128,282.435008,8.476851,6.09432,3.83104,335.300018,339.200012,1.2056,340.899984,0,7271.355306,2381.872071,0,0,0,291.88502,294.285014,299.910014,299.910004,299.055013,298.395009,294.705017,326.880015,340.899984,346.959981,337.259989,333.299988,330.159994,328.99998,348.139994,1266.163818,981.134623
45590,306.053331,268.750017,322.725009,2.86824,282.345005,8.480967,6.09488,3.84392,335.344452,339.200012,1.20684,340.873318,0,7289.577691,2389.685927,0,0,0,291.860023,294.265008,299.900011,299.980004,299.08001,298.430006,294.715013,326.900004,340.873318,346.959981,337.159983,333.359985,330.16666,329.006653,348.313321,1266.367757,979.931037
45595,306.082497,268.725014,322.762512,2.86532,282.35438,8.485147,6.09496,3.85084,335.399994,339.200012,1.2078,340.889984,0,7302.257812,2386.102773,0,0,0,291.838141,294.296261,299.925012,299.964381,299.083136,298.426882,294.727508,326.90626,340.889984,346.947482,337.097486,333.372485,330.137494,329.039987,348.304988,1266.458801,979.304189
45600,306.039998,268.665019,322.755015,2.86152,282.420003,8.483025,6.09616,3.84288,335.399994,339.200012,1.20788,340.879985,0,7292.771484,2379.190593,0,0,0,291.810008,294.330007,299.895009,299.925008,299.055013,298.425008,294.705007,326.910014,340.879985,346.879985,337.039988,333.399984,330.099996,329.039978,348.259989,1266.775634,978.727458
45605,306.086663,268.660021,322.730018,2.856,282.390011,8.485597,6.09528,3.84612,335.399994,339.200012,1.20744,340.859985,0,7300.506294,2375.984484,0,0,0,291.830007,294.345001,299.855014,299.945011,299.045017,298.385017,294.68001,326.950009,340.859985,346.90665,337.026655,333.419983,330.086663,329.039978,348.23999,1267.358263,977.523844
45610,306.107496,268.663144,322.680016,2.84848,282.380636,8.486883,6.09704,3.857,335.399994,339.200012,1.20644,340.872485,0,7311.499573,2368.480398,0,0,0,291.855012,294.326258,299.89876,299.988757,299.079385,298.381884,294.686262,326.915641,340.872485,346.877485,337.034988,333.432482,330.069997,329.039984,348.189992,1268.086548,976.395457
45615,306.079997,268.680023,322.650014,2.84436,282.405009,8.481482,6.09712,3.84812,335.399994,339.200012,1.20612,340.899984,0,7307.333008,2367.583984,0,0,0,291.855011,294.300018,299.925018,299.985016,299.115011,298.395009,294.660004,326.925008,340.899984,346.859985,336.99999,333.439982,330,329.039988,348.099996,1268.436157,975.116638
45620,306.099996,268.730018,322.675008,2.83168,282.375,8.480453,6.09648,3.82668,335.399994,339.200012,1.20568,340.933316,0,7270.847873,2355.868978,0,0,0,291.900018,294.280012,299.905012,299.96501,299.140011,298.395013,294.690006,327.00001,340.933316,346.873318,337.099986,333.393317,330,329.026645,348.126662,1268.581828,973.913066
45625,306.162493,268.717514,322.650009,2.83324,282.375006,8.479167,6.09496,3.81376,335.399994,339.200012,1.20592,340.949982,0,7252.217163,2356.312297,0,0,0,291.871888,294.255005,299.889383,300.024377,299.105643,298.395011,294.727508,327.056271,340.949982,346.877485,337.037488,333.397484,329.975001,329.034985,348.24749,1268.763916,972.910055
45630,306.139994,268.710012,322.665009,2.84448,282.390015,8.479938,6.09616,3.81236,335.399994,339.200012,1.20716,340.97998,0,7249.159668,2365.64209,0,0,0,291.915019,294.255005,299.895009,300.015004,299.100016,298.395019,294.735006,327.060018,340.97998,346.879985,337.019989,333.419983,329.960002,329.039988,348.219991,1268.960571,971.907043
45635,306.07333,268.70501,322.685011,2.8584,282.390011,8.479424,6.09728,3.81032,335.399994,339.200012,1.20788,340.99998,0,7246.217231,2379.283312,0,0,0,291.910024,294.255005,299.900011,299.990007,299.105018,298.405016,294.740004,327.045017,340.99998,346.90665,336.993323,333.373318,330,329.019986,348.113329,1269.222778,970.770298
45640,306.102496,268.708143,322.710014,2.85696,282.380629,8.477816,6.09664,3.80736,335.399994,339.200012,1.209,340.949982,0,7229.085612,2382.08669,0,0,0,291.950644,294.255005,299.915641,300.005637,299.111263,298.417511,294.73688,327.082519,340.949982,346.864985,336.98499,333.402484,330.012499,329.057486,348.179993,1269.605164,969.474754
45645,306.139994,268.710022,322.740011,2.86372,282.375,8.479938,6.09688,3.81732,335.399994,339.200012,1.20944,340.959981,0,7240.223308,2389.316732,0,0,0,291.930013,294.255005,299.880015,300.00001,299.130015,298.410014,294.75,327.105021,340.959981,346.819987,337.059987,333.419983,330.039998,329.039978,348.139994,1269.747193,968.296244
45650,306.16666,268.740014,322.715007,2.8682,282.295007,8.481482,6.09808,3.8086,335.422217,339.200012,1.2092,340.979981,0,7240.572754,2389.470839,0,0,0,291.885013,294.265008,299.855014,300.035007,299.125017,298.385017,294.740004,327.120022,340.979981,346.799988,337.113319,333.433316,330.046665,329.053318,348.059998,1269.921997,967.293254
45655,306.137494,268.711885,322.740012,2.86708,282.382507,8.480517,6.0996,3.8068,335.470832,339.200012,1.20864,340.967481,0,7238.307943,2382.495453,0,0,0,291.913144,294.286889,299.889383,300.013128,299.118763,298.372513,294.73688,327.073142,340.967481,346.849986,337.017489,333.462481,329.967501,329.044987,348.084997,1270.741394,966.03949
45660,306.119995,268.710012,322.725016,2.86296,282.495005,8.483025,6.10192,3.82176,335.5,339.200012,1.20844,340.939982,0,7259.704101,2383.675456,0,0,0,292.005015,294.330017,299.910014,299.955007,299.100016,298.380015,294.75,327.090017,340.939982,346.879985,336.979991,333.459981,329.880005,328.99998,348.099996,1271.407837,964.685425
45665,306.159994,268.775007,322.695007,2.85604,282.410007,8.489712,6.10344,3.82844,335.5,339.200012,1.20956,340.986654,0,7268.766222,2377.001709,0,0,0,291.985006,294.360012,299.925018,299.980004,299.125017,298.395013,294.780009,327.150018,340.986654,346.813321,337.013323,333.393317,329.90667,328.993313,348.086663,1271.844794,963.682427
45670,306.184993,268.762512,322.704385,2.85768,282.33188,8.48939,6.10336,3.8266,335.5,339.200012,1.20996,341.069992,0,7274.622782,2381.316692,0,0,0,291.988134,294.341259,299.943768,299.98313,299.128141,298.41376,294.81752,327.131266,341.069992,346.842486,336.979991,333.397484,329.915003,329.022479,348.119995,1272.063232,963.180939
45675,306.179993,268.755015,322.725016,2.86172,282.360006,8.490741,6.1028,3.8354,335.5,339.200012,1.2106,341.039988,0,7280.63265,2381.733236,0,0,0,292.005015,294.390004,299.970011,299.970001,299.115021,298.425018,294.825022,327.090027,341.039988,346.879985,337.039988,333.419983,329.900004,329.039978,348.139994,1272.281738,963.080648
45680,306.213325,268.730018,322.780012,2.85572,282.275007,8.490741,6.10208,3.83608,335.5,339.200012,1.21128,341.006646,0,7278.895779,2372.791178,0,0,0,291.980021,294.445001,299.960005,299.960005,299.115021,298.445014,294.850023,327.060028,341.006646,346.90665,336.979991,333.373318,329.940002,329.026645,348.126662,1272.835286,962.478861
45685,306.179993,268.717514,322.83938,2.85184,282.356258,8.488812,6.10328,3.83492,335.5,339.200012,1.21268,341.06499,0,7285.452413,2372.772003,0,0,0,291.958144,294.457504,299.938138,299.966259,299.143141,298.498136,294.853147,327.031895,341.06499,346.877485,336.892494,333.364985,329.940002,329.009979,348.047498,1273.144837,961.85198
45690,306.179993,268.695017,322.845011,2.85884,282.465007,8.487654,6.10416,3.8338,335.5,339.166677,1.21468,341.059998,0,7277.248047,2378.958577,0,0,0,291.900014,294.450002,299.925018,299.970011,299.190013,298.470011,294.855021,327.030009,341.059998,346.839986,336.819997,333.339986,329.960002,329.019979,348.059998,1273.417969,961.47585
45695,306.219991,268.670017,322.830017,2.85244,282.340017,8.490741,6.10424,3.84196,335.5,339.12223,1.21552,341.019986,0,7287.701606,2373.517144,0,0,0,291.935014,294.455004,299.915015,299.955014,299.215013,298.470005,294.875014,327.095015,341.019986,346.813321,336.793332,333.346653,329.986667,329.039978,348.079997,1273.796712,960.807176
45700,306.282489,268.695014,322.811262,2.8368,282.315018,8.488812,6.1032,3.85096,335.5,339.129175,1.21684,341.032487,0,7304.466878,2361.861176,0,0,0,291.978771,294.480011,299.874391,300.020629,299.208759,298.470009,294.881268,327.101269,341.032487,346.854986,336.822497,333.354986,329.982501,329.027479,348.029999,1274.379395,959.845957
45705,306.279989,268.680023,322.815002,2.82508,282.435008,8.484568,6.10152,3.84752,335.5,339.100006,1.2168,340.979981,0,7308.305664,2349.460286,0,0,0,291.990021,294.495015,299.865021,300.059998,299.190013,298.425008,294.915019,327.120015,340.979981,346.899984,336.819997,333.379985,329.960002,329.019979,348.059998,1274.816406,958.466838
45710,306.23999,268.68002,322.885003,2.83504,282.415002,8.483539,6.1008,3.836,335.5,339.144453,1.21684,340.979981,0,7291.436143,2354.732367,0,0,0,291.960015,294.495015,299.895016,300.050001,299.195014,298.450005,294.92002,327.095015,340.979981,346.879985,336.846663,333.319987,329.893338,329.039978,348.106662,1275.020345,956.795193
