Time_date,Time,Exp_data.T_ms_in,Exp_data.mdot_ms_in,Exp_data.T_ms_out,Exp_data.T_oil_in,Exp_data.T_oil_out,Exp_data.mdot_oil_in,Pane1-Temperatura en tanque de HTF - PV,Exp_data.p_oil_in,Pane1-Presion Entr y S tanq exp - PV,Exp_data.p_ms_in,Exp_data.mdot_ms_in_calc,Exp_data.mdot_ms_in_calc,Exp_data.mdot_oil_in_calc,ms,dp_ms,dp_oil,Exp_data.Tamb,Exp_data.TTC1,Exp_data.TTC2,Exp_data.TTC3,Exp_data.TTC4,Exp_data.TTC5,Exp_data.TTC6,Exp_data.TTC7,Exp_data.TTC8,Exp_data.TTH1,Exp_data.TTH2,Exp_data.TTH3,Exp_data.TTH4,Exp_data.TTH5,Exp_data.TTH6,Exp_data.TTH7,Exp_data.Lv_cold_tank,Exp_data.Lv_hot_tank
3625552750,35950,307.848759,0.00552,340.632495,305.422516,282.185628,6.989,263.739389,10.207176,6.83832,1.20084,0,0,5961.546326,0,0,0,14.06,316.642511,314.626886,314.31751,314.343761,313.685636,312.943143,314.990637,307.848759,358.614995,273.089996,274.517499,275.739989,274.75749,274.237487,271.627495,1675.086548,32.672726
3625552755,35955,307.845011,0.0064,340.599996,305.565013,282.420003,6.97496,263.925008,10.222222,6.84136,1.20032,0,0,5950.399414,0,0,0,14.06,316.755005,314.62501,314.325022,314.340007,313.650014,312.930023,314.985006,307.845011,358.659994,273.099996,274.519999,275.699982,274.73999,274.299998,271.679993,1674.933594,32.697801
3625552760,35960,307.880012,0.0066,340.606662,305.710015,282.660004,6.97948,264.140008,10.235082,6.84648,1.20128,0,0,5946.19108,0,0,0,14.06,316.900007,314.615007,314.245012,314.330007,313.615014,312.910017,314.990004,307.880012,358.66666,273.09333,274.546665,275.733314,274.73999,274.306668,271.679993,1674.875326,32.697802
3625552765,35965,307.867508,0.00552,340.689992,305.891268,282.810004,6.99504,264.324389,10.228974,6.84872,1.20168,0,0,5952.276489,0,0,0,14.06,316.753133,314.658764,314.266885,314.373768,313.608762,312.903765,314.968137,307.867508,358.662493,273.097496,274.505,275.724981,274.764989,274.277494,271.642494,1674.96637,32.070926
3625552770,35970,307.890004,0.0052,340.579997,306.090017,282.975006,7.00232,264.51001,10.226852,6.85048,1.20128,0,0,5961.790202,0,0,0,14.06,316.770009,314.670013,314.295013,314.370015,313.575002,312.945018,314.940013,307.890004,358.659993,273.139994,274.5,275.73998,274.799988,274.219991,271.619995,1675.195801,31.895401
3625552775,35975,307.914998,0.0058,340.460002,306.30501,283.185008,7.0134,264.725016,10.23714,6.85528,1.20124,0,0,5981.965278,0,0,0,14.06,316.795003,314.660007,314.305013,314.385013,313.570001,312.945011,314.940006,307.914998,358.633328,273.09333,274.559998,275.686649,274.799988,274.16665,271.653327,1675.020996,32.029134
3625552780,35980,307.880628,0.0058,340.422503,306.517509,283.391262,6.99524,264.918765,10.247107,6.862,1.20052,0,0,5958.265361,0,0,0,14.06,316.704385,314.694375,314.298763,314.37564,313.554384,312.916894,314.958759,307.880628,358.687492,273.072497,274.547498,275.669983,274.787488,274.174983,271.644994,1674.80249,32.070926
3625552785,35985,307.87501,0.00564,340.460002,306.735006,283.560008,6.98868,265.12502,10.25926,6.86816,1.19996,0,0,5942.580729,0,0,0,14.06,316.860006,314.730011,314.340017,314.370005,313.530009,312.930023,314.940013,307.87501,358.759989,273.099996,274.519999,275.659983,274.799988,274.139984,271.659993,1674.933594,31.895401
3625552790,35990,307.860012,0.00596,340.460002,306.935015,283.755012,7.0004,265.30502,10.259259,6.87344,1.20036,0,0,5954.188802,0,0,0,14.06,316.805006,314.775024,314.370026,314.320011,313.570001,312.930023,314.945014,307.860012,358.759989,273.119995,274.473334,275.653317,274.806654,274.179982,271.606662,1675.195801,31.761668
3625552795,35995,307.82251,0.00704,340.422503,307.119394,283.97064,7.01156,265.464387,10.256366,6.87768,1.2006,0,0,5960.508484,0,0,0,14.06,316.698765,314.709393,314.360648,314.370019,313.591882,312.911274,314.923139,307.82251,358.709992,273.107496,274.452502,275.682482,274.73999,274.229981,271.602496,1675.086548,31.719876
3625552800,36000,307.815013,0.00676,340.480001,307.290019,284.130015,7.02448,265.695007,10.253087,6.88176,1.20052,0,0,5970.945963,0,0,0,13.99,316.815013,314.640004,314.340017,314.38501,313.590007,312.870026,314.910014,307.815013,358.73999,273.099996,274.460002,275.719981,274.779989,274.219981,271.619995,1675.020996,32.096001
3625552805,36005,307.850013,0.00572,340.493334,307.46502,284.345018,7.00908,265.885003,10.25463,6.88416,1.20096,0,0,5948.823459,0,0,0,13.99,316.840013,314.644999,314.375014,314.405012,313.559998,312.870022,314.920007,307.850013,358.826653,273.133328,274.466668,275.719981,274.873318,274.213315,271.619995,1675.079265,32.630934
3625552810,36010,307.893757,0.00544,340.409997,307.665016,284.529391,6.99212,266.066256,10.262346,6.88832,1.20164,0,0,5940.221029,0,0,0,13.99,316.758762,314.6325,314.409388,314.430016,313.550626,312.907516,314.93251,307.893757,358.822487,273.112495,274.475001,275.694982,274.889984,274.24248,271.632495,1674.878967,33.048852
3625552815,36015,307.87501,0.00512,340.439992,307.860006,284.715007,6.99524,266.280009,10.268519,6.8956,1.2006,0,0,5945.675456,0,0,0,13.99,316.680013,314.684998,314.38501,314.475016,313.560008,312.915019,314.910014,307.87501,358.819987,273.059998,274.460002,275.719981,274.879985,274.259979,271.619995,1674.933594,33.299603
3625552820,36020,307.860012,0.00532,340.406664,308.04501,284.93001,7.00384,266.505012,10.265432,6.9004,1.20004,0,0,5951.363933,0,0,0,13.99,316.555006,314.665005,314.395009,314.410021,313.595008,312.940019,314.875017,307.860012,358.919983,273.086663,274.486667,275.686649,274.886651,274.259979,271.586663,1675.137533,33.232736
3625552825,36025,307.831881,0.00564,340.277494,308.248145,285.12376,7.01044,266.67377,10.271219,6.90232,1.201,0,0,5951.152242,0,0,0,13.99,316.605002,314.640015,314.370017,314.347519,313.582504,312.952515,314.878134,307.831881,358.944982,273.094996,274.470001,275.682482,274.882484,274.24748,271.619995,1675.010071,33.274528
3625552830,36030,307.860006,0.0058,340.279999,308.415009,285.285004,7.02948,266.89502,10.270062,6.90648,1.20172,0,0,5973.521159,0,0,0,13.99,316.695007,314.610016,314.415019,314.340017,313.590007,312.960012,314.865011,307.860006,358.939982,273.079997,274.480001,275.699982,274.859985,274.219981,271.639994,1674.933594,33.099003
3625552835,36035,307.880012,0.006,340.320001,308.645006,285.475006,7.00768,267.075012,10.27212,6.91176,1.20184,0,0,5950.014974,0,0,0,13.99,316.655012,314.580014,314.495009,314.345018,313.605011,312.945011,314.885013,307.880012,358.939982,273.133328,274.5,275.673316,274.853319,274.213315,271.706658,1675.05013,33.099003
3625552840,36040,307.867508,0.00564,340.307493,308.810636,285.740636,6.99056,267.196885,10.276621,6.9184,1.20064,0,0,5933.737711,0,0,0,13.99,316.689393,314.626886,314.482513,314.370019,313.605011,312.907516,314.891261,307.867508,359.052484,273.162493,274.5,275.664983,274.794988,274.229981,271.727491,1674.813416,33.224378
3625552845,36045,307.860006,0.00536,340.23999,308.985016,285.945007,6.99016,267.465007,10.285494,6.92224,1.20132,0,0,5931.417969,0,0,0,13.99,316.800018,314.655009,314.460012,314.370015,313.605011,312.915019,314.880015,307.860006,359.079997,273.179993,274.519999,275.699982,274.819987,274.23998,271.699992,1674.234375,33.099002
3625552850,36050,307.855004,0.00472,340.233327,309.160021,286.125007,6.97728,267.700009,10.28498,6.92696,1.20084,0,0,5917.460775,0,0,0,13.99,316.780016,314.644999,314.395016,314.35002,313.585005,312.950016,314.910004,307.855004,359.099999,273.179993,274.546665,275.673316,274.826653,274.259979,271.653327,1674.088705,32.630934
3625552855,36055,307.848759,0.00536,340.299995,309.303767,286.312508,6.97872,267.871889,10.290124,6.93144,1.2002,0,0,5914.908387,0,0,0,13.99,316.773762,314.61375,314.379397,314.343761,313.559998,312.956263,314.919381,307.848759,359.099991,273.167493,274.529999,275.664983,274.859985,274.259979,271.644994,1674.234375,32.798101
3625552860,36060,307.815013,0.00544,340.259989,309.525014,286.530009,6.98308,268.12501,10.302469,6.93384,1.20068,0,0,5918.256185,0,0,0,14.06,316.935008,314.640004,314.400014,314.38501,313.575002,312.930023,314.940013,307.815013,359.119995,273.139994,274.519999,275.679982,274.879985,274.23998,271.639994,1674.671387,32.697801
3625552865,36065,307.820018,0.00528,340.306668,309.710012,286.730014,6.98596,268.34001,10.308642,6.93712,1.2004,0,0,5918.652235,0,0,0,14.06,316.810011,314.650011,314.365007,314.395016,313.605011,312.92002,314.965013,307.820018,359.173336,273.159993,274.513333,275.653317,274.893317,274.226647,271.599996,1674.991862,32.4972
3625552870,36070,307.835639,0.00628,340.289993,309.931887,286.933126,7.0074,268.524385,10.308642,6.94072,1.20136,0,0,5932.007609,0,0,0,14.06,316.691264,314.671878,314.311883,314.370019,313.614389,312.888767,314.968131,307.835639,359.215001,273.209992,274.529999,275.669983,274.872485,274.23498,271.624995,1674.955444,32.371825
3625552875,36075,307.815013,0.00728,340.339996,310.080007,287.100006,7.02712,268.725006,10.305556,6.94456,1.20068,0,0,5952.343913,0,0,0,14.06,316.665019,314.684998,314.325012,314.400014,313.63502,312.870015,314.970001,307.815013,359.26,273.219991,274.539998,275.659983,274.879985,274.199982,271.579997,1674.846191,32.096001
3625552880,36080,307.810015,0.00648,340.373332,310.240011,287.21502,7.01236,268.905006,10.313272,6.94776,1.20036,0,0,5940.116537,0,0,0,14.06,316.705014,314.655002,314.325012,314.43002,313.630018,312.905016,314.990004,307.810015,359.279999,273.226657,274.533332,275.653317,274.873318,274.239987,271.586663,1674.642253,31.761668
3625552885,36085,307.785011,0.00608,340.21499,310.468136,287.415016,6.99632,269.158138,10.319059,6.95184,1.20036,0,0,5923.147441,0,0,0,14.06,316.783141,314.636257,314.343761,314.401895,313.623767,312.901896,314.986886,307.785011,359.292498,273.209992,274.487501,275.707481,274.889984,274.302499,271.632495,1674.278076,31.845251
3625552890,36090,307.725016,0.00588,340.159983,310.665019,287.640015,6.99836,269.310018,10.322531,6.9548,1.20016,0,0,5922.631511,0,0,0,14.06,316.710012,314.655009,314.38501,314.430023,313.650024,312.870015,315.00001,307.725016,359.339996,273.199992,274.480001,275.759979,274.879985,274.299998,271.659994,1674.234375,32.096001
3625552895,36095,307.760017,0.00508,340.179982,310.820014,287.835022,7.0132,269.425008,10.320987,6.95712,1.20048,0,0,5932.03635,0,0,0,14.06,316.575016,314.640008,314.415015,314.440023,313.630018,312.875014,314.990004,307.760017,359.386661,273.193326,274.486667,275.746646,274.873318,274.286658,271.639994,1674.380046,32.162867
3625552900,36100,307.77564,0.00484,340.092486,310.985638,288.003765,7.0124,269.653133,10.314236,6.9596,1.20148,0,0,5931.230753,0,0,0,14.06,316.593763,314.649377,314.433773,314.405646,313.614389,312.843769,314.968131,307.77564,359.369995,273.197492,274.470001,275.692482,274.852486,274.345006,271.577497,1674.889893,32.622576
3625552905,36105,307.695018,0.00528,340.139984,311.190013,288.195007,6.99964,269.865011,10.313272,6.96208,1.20272,0,0,5926.30664,0,0,0,14.06,316.485006,314.655009,314.445018,314.370015,313.620015,312.810018,314.940002,307.695018,359.399994,273.179993,274.460002,275.659983,274.819987,274.360006,271.559998,1675.283203,32.497201
3625552910,36110,307.695011,0.0054,340.173316,311.390008,288.415012,6.97796,270.070007,10.326646,6.96496,1.20204,0,0,5902.368598,0,0,0,14.06,316.590003,314.640015,314.395016,314.335015,313.605011,312.805016,314.880008,307.695011,359.49999,273.16666,274.453335,275.686649,274.819987,274.33334,271.57333,1675.283203,32.296601
3625552915,36115,307.741891,0.00556,340.177483,311.593145,288.624392,6.9894,270.26064,10.33179,6.96816,1.2012,0,0,5909.572815,0,0,0,14.06,316.683758,314.649386,314.388775,314.413138,313.605011,312.836269,314.851892,307.741891,359.512489,273.174993,274.482501,275.657483,274.769989,274.350006,271.577497,1674.955444,32.798101
3625552920,36120,307.725016,0.00596,340.199982,311.775014,288.810008,7.0204,270.435018,10.334876,6.97208,1.20072,0,0,5941.182292,0,0,0,14.1,316.665009,314.640004,314.400024,314.490011,313.605011,312.870015,314.89502,307.725016,359.479991,273.219991,274.5,275.679982,274.799988,274.340006,271.579997,1674.933594,32.898402
3625552925,36125,307.665015,0.00644,340.16665,311.93001,288.995009,7.01068,270.575016,10.347736,6.97592,1.2,0,0,5935.31939,0,0,0,14.1,316.70501,314.615007,314.390018,314.440016,313.605011,312.875014,314.95501,307.665015,359.57332,273.23999,274.513333,275.706648,274.83332,274.320007,271.59333,1674.962728,32.831535
3625552930,36130,307.711894,0.00616,340.212481,312.12376,289.170012,7.01028,270.796883,10.340663,6.98152,1.20064,0,0,5927.352844,0,0,0,14.1,316.755012,314.640008,314.386888,314.368139,313.605011,312.853141,314.926881,307.711894,359.602486,273.23999,274.529999,275.652484,274.812487,274.345006,271.559998,1674.671387,32.622576
3625552935,36135,307.755015,0.00536,340.199982,312.300008,289.395009,7.03032,271.020009,10.341049,6.98576,1.20128,0,0,5939.141927,0,0,0,14.1,316.620015,314.670003,314.370015,314.310018,313.575012,312.840017,314.925008,307.755015,359.579987,273.219991,274.539998,275.659983,274.819987,274.360006,271.559998,1674.671387,32.898402
3625552940,36140,307.730021,0.00576,340.126651,312.490011,289.610009,7.0242,271.235006,10.335905,6.98744,1.20072,0,0,5938.488661,0,0,0,14.1,316.705014,314.710012,314.385013,314.315009,313.535007,312.84002,314.970005,307.730021,359.626651,273.179993,274.546665,275.639984,274.773322,274.320001,271.57333,1674.613119,33.099003
3625552945,36145,307.75502,0.00528,340.122485,312.690009,289.79439,6.99812,271.44751,10.323688,6.99104,1.20004,0,0,5904.209656,0,0,0,14.1,316.726893,314.694384,314.366268,314.302512,313.588131,312.849389,314.913761,307.75502,359.609985,273.179993,274.529999,275.639984,274.764989,274.294987,271.589996,1674.704163,32.848252
3625552950,36150,307.755015,0.00484,340.179982,312.840017,289.965006,7.00068,271.63501,10.334876,6.9948,1.1992,0,0,5910.771322,0,0,0,14.1,316.680013,314.715007,314.370015,314.295013,313.620015,312.870015,314.895009,307.755015,359.659983,273.159993,274.539998,275.639984,274.799988,274.279989,271.579997,1675.108399,32.4972
3625552955,36155,307.765008,0.00556,340.206648,313.020016,290.17001,7.00668,271.850013,10.34465,6.99816,1.20008,0,0,5920.953125,0,0,0,14.1,316.71501,314.730011,314.345018,314.279999,313.605011,312.88501,314.920007,307.765008,359.746646,273.133328,274.559998,275.639984,274.746657,274.293328,271.586663,1675.341472,32.363467
3625552960,36160,307.777512,0.0052,340.127485,313.22626,290.407515,6.98744,272.006259,10.341435,6.99896,1.20156,0,0,5896.128703,0,0,0,14.1,316.768134,314.711255,314.35127,314.336259,313.614389,312.875638,314.93251,307.777512,359.74248,273.162493,274.534999,275.664983,274.729991,274.259979,271.632495,1675.031921,32.196301
3625552965,36165,307.800008,0.00488,340.119985,313.395009,290.595011,6.9776,272.175008,10.354938,6.99992,1.2014,0,0,5876.91569,0,0,0,14.1,316.830007,314.684998,314.355011,314.370015,313.620015,312.855021,314.910014,307.800008,359.799988,273.199992,274.519999,275.679982,274.779989,274.279989,271.659994,1674.846191,32.096001
3625552970,36170,307.825002,0.00472,340.139984,313.530006,290.745005,6.98588,272.310004,10.360597,7.00488,1.20104,0,0,5892.316732,0,0,0,14.1,316.830014,314.695001,314.405012,314.310008,313.605011,312.860019,314.875017,307.825002,359.839993,273.199992,274.559998,275.653317,274.779989,274.33334,271.679993,1674.700521,31.895401
3625552975,36175,307.790632,0.00528,340.127485,313.689386,290.913761,6.99416,272.497505,10.362847,7.01136,1.20092,0,0,5901.865581,0,0,0,14.1,316.680016,314.716882,314.383146,314.319386,313.605011,312.894388,314.89689,307.790632,359.777479,273.149994,274.572497,275.682482,274.842486,274.337507,271.654994,1674.40918,32.020776
3625552980,36180,307.770009,0.00652,340.099986,313.860016,291.090007,6.9996,272.715007,10.371914,7.01848,1.20052,0,0,5896.468588,0,0,0,14.25,316.770009,314.700012,314.355021,314.295003,313.590007,312.870015,314.910014,307.770009,359.779978,273.159994,274.599996,275.699982,274.859985,274.299998,271.619995,1674.496582,32.2966
3625552985,36185,307.755012,0.00668,340.159983,314.015021,291.345008,7.01132,272.905016,10.369856,7.02208,1.201,0,0,5905.824979,0,0,0,14.25,316.755008,314.67001,314.355014,314.325012,313.550001,312.795013,314.93001,307.755012,359.859989,273.193326,274.59333,275.686649,274.846653,274.246646,271.59333,1674.729655,32.363467
3625552990,36190,307.717515,0.00464,340.234987,314.190016,291.51376,7.01532,273.08626,10.372107,7.02456,1.20092,0,0,5904.768392,0,0,0,14.25,316.651889,314.735638,314.401895,314.334384,313.556255,312.804391,314.92689,307.717515,359.872499,273.209992,274.572497,275.644984,274.829987,274.254986,271.609996,1674.80249,32.196301
3625552995,36195,307.695007,0.00508,340.179993,314.400014,291.690002,7.01348,273.255015,10.370371,7.02944,1.2012,0,0,5906.947266,0,0,0,14.25,316.695007,314.745015,314.415019,314.355011,313.590007,312.840017,314.910014,307.695007,359.819987,273.199992,274.579997,275.639984,274.819987,274.299998,271.679993,1674.846191,32.2966
3625553000,36200,307.745009,0.0052,340.166656,314.54501,291.860009,6.99256,273.440016,10.382202,7.03408,1.20156,0,0,5889.630697,0,0,0,14.25,316.715007,314.695001,314.395009,314.370026,313.605011,312.905016,314.945014,307.745009,359.833316,273.179993,274.546665,275.686649,274.786655,274.320007,271.66666,1674.875326,32.229734
3625553005,36205,307.741885,0.00488,340.21249,314.688769,292.072517,6.98104,273.633762,10.386381,7.03888,1.2008,0,0,5880.438904,0,0,0,14.25,316.665015,314.688755,314.379388,314.388775,313.595633,312.920645,314.913761,307.741885,359.912495,273.179993,274.529999,275.682482,274.769989,274.307501,271.637494,1674.474731,32.146151
3625553010,36210,307.770009,0.0052,340.199982,314.865021,292.290009,6.9944,273.825012,10.384259,7.04592,1.20036,0,0,5878.131022,0,0,0,14.25,316.740021,314.685008,314.38502,314.400024,313.590007,312.900014,314.865011,307.770009,360,273.219991,274.519999,275.679982,274.779989,274.279989,271.639994,1673.972168,32.4972
3625553015,36215,307.750017,0.006,340.179983,315.05502,292.480004,7.00148,274.10002,10.401749,7.05192,1.20076,0,0,5880.296929,0,0,0,14.25,316.780009,314.720008,314.360023,314.370019,313.595008,312.925008,314.850009,307.750017,359.960002,273.259989,274.513333,275.66665,274.786655,274.273319,271.639994,1674.05957,32.4972
3625553020,36220,307.706265,0.00508,340.254986,315.264392,292.661257,6.99324,274.218763,10.409143,7.05608,1.20092,0,0,5886.985229,0,0,0,14.25,316.586254,314.707504,314.385017,314.379388,313.582504,312.956263,314.896884,307.706265,359.897498,273.184993,274.554998,275.687482,274.75749,274.302499,271.602496,1674.441956,32.4972
3625553025,36225,307.770009,0.00484,340.219991,315.435008,292.830007,7.00164,274.365,10.410494,7.06168,1.20072,0,0,5894.362142,0,0,0,14.25,316.485006,314.715007,314.400014,314.355011,313.590007,312.945018,314.895009,307.770009,359.919993,273.179993,274.559998,275.659983,274.759989,274.299998,271.619995,1674.758789,32.2966
3625553030,36230,307.835005,0.00552,340.119985,315.610009,293.015004,7.00836,274.580004,10.422325,7.06896,1.20108,0,0,5896.74018,0,0,0,14.25,316.540005,314.720008,314.345011,314.279999,313.565013,312.96501,314.895016,307.835005,359.933329,273.23999,274.5,275.653317,274.813321,274.246646,271.619995,1674.700521,32.029134
3625553035,36235,307.803761,0.0056,340.157483,315.772507,293.255636,6.986,274.783138,10.419753,7.07256,1.201,0,0,5874.532166,0,0,0,14.25,316.646259,314.707504,314.360639,314.317504,313.533764,312.961892,314.913761,307.803761,359.86249,273.227491,274.524999,275.657483,274.867485,274.229981,271.619995,1674.573059,32.196301
3625553040,36240,307.770009,0.00572,340.139984,315.945007,293.445007,6.99428,274.980021,10.422839,7.07656,1.1998,0,0,5873.644857,0,0,0,14.25,316.710012,314.700002,314.370015,314.340007,313.575012,312.960022,314.910014,307.770009,359.859985,273.199992,274.539998,275.639984,274.899984,274.259989,271.639994,1674.758789,32.096001
3625553045,36245,307.765008,0.00592,340.179983,316.140015,293.635013,7.00996,275.175015,10.434671,7.08216,1.2002,0,0,5900.498047,0,0,0,14.25,316.810018,314.675001,314.405012,314.290009,313.575009,312.940019,314.945014,307.765008,359.886654,273.16666,274.486667,275.66665,274.806654,274.306668,271.66666,1674.729655,32.029134
3625553050,36250,307.777512,0.005,340.217487,316.318136,293.87252,6.99048,275.353138,10.429205,7.08656,1.20064,0,0,5883.127238,0,0,0,14.25,316.653768,314.671878,314.383146,314.293137,313.546878,312.952515,314.93251,307.777512,359.970001,273.162493,274.470001,275.699982,274.789988,274.302499,271.687492,1674.911743,32.321675
3625553055,36255,307.785014,0.00528,340.159993,316.50001,294.030009,6.98832,275.475016,10.436728,7.08936,1.2004,0,0,5870.80599,0,0,0,14.25,316.665009,314.670003,314.400024,314.265004,313.559998,312.930013,314.910014,307.785014,359.980001,273.199992,274.480001,275.699982,274.839986,274.299998,271.719991,1675.020996,32.4972
3625553060,36260,307.820011,0.0052,340.106652,316.645013,294.150007,6.99628,275.655006,10.441872,7.09088,1.2008,0,0,5866.607802,0,0,0,14.25,316.735002,314.660007,314.420017,314.245012,313.559998,312.895013,314.885013,307.820011,360.013333,273.213325,274.5,275.699982,274.786655,274.299991,271.66666,1674.933594,32.096001
3625553065,36265,307.816881,0.00588,340.152484,316.845009,294.384387,7.01588,275.926881,10.441551,7.09568,1.2014,0,0,5882.979736,0,0,0,14.25,316.616253,314.694375,314.351261,314.24813,313.550626,312.916888,314.928759,307.816881,359.9925,273.204992,274.524999,275.699982,274.794988,274.325001,271.674993,1674.98822,31.845251
3625553070,36270,307.770009,0.006,340.119985,317.055003,294.540009,7.01448,276.165009,10.455247,7.10128,1.20092,0,0,5883.005859,0,0,0,14.25,316.605001,314.700002,314.310008,314.235006,313.545003,312.915009,314.940013,307.770009,359.960002,273.219991,274.579997,275.699982,274.819987,274.279989,271.679993,1675.108398,32.096001
3625553075,36275,307.765008,0.00624,340.086653,317.210012,294.70502,7.00564,276.330014,10.458333,7.1048,1.19996,0,0,5878.437771,0,0,0,14.25,316.700002,314.685004,314.320011,314.265011,313.559998,312.895013,314.920007,307.765008,359.973334,273.193326,274.606662,275.699982,274.799988,274.246646,271.646661,1675.137533,31.895401
3625553080,36280,307.768134,0.00652,340.157483,317.366268,294.930016,6.9976,276.442511,10.458333,7.10784,1.20016,0,0,5868.394368,0,0,0,14.25,316.837509,314.694384,314.323143,314.283756,313.578753,312.916888,314.913761,307.768134,359.952502,273.222491,274.564997,275.687482,274.799988,274.24248,271.667493,1674.955444,32.271526
3625553085,36285,307.785004,0.00656,340.159983,317.550008,295.140015,6.9952,276.630015,10.45216,7.1112,1.201,0,0,5861.757324,0,0,0,14.25,316.695017,314.685008,314.295013,314.295013,313.590007,312.930013,314.880015,307.785004,359.980001,273.23999,274.519999,275.679982,274.819987,274.23998,271.639994,1674.758789,32.697801
3625553090,36290,307.815006,0.00656,340.173316,317.745005,295.335019,6.98492,276.815013,10.451132,7.11592,1.20076,0,0,5846.683702,0,0,0,14.25,316.670013,314.67001,314.380022,314.320017,313.550001,312.940019,314.865014,307.815006,360,273.226657,274.513333,275.686649,274.846653,274.226647,271.606662,1674.671387,32.363467
3625553095,36295,307.76814,0.0062,340.152484,317.960637,295.522507,7.00488,276.952513,10.465278,7.12128,1.20024,0,0,5862.594686,0,0,0,14.25,316.657501,314.698127,314.36439,314.266879,313.546878,312.952515,314.874383,307.76814,360.012499,273.172493,274.517499,275.657483,274.842486,274.272485,271.602496,1674.835266,32.070926
3625553100,36300,307.77002,0.0062,340.139984,318.165009,295.695007,7.0114,277.170013,10.467593,7.1284,1.19984,0,0,5876.16097,0,0,0,14.36,316.545003,314.700002,314.325012,314.265004,313.545003,312.960012,314.880015,307.770019,360.039998,273.139994,274.5,275.659983,274.839986,274.299998,271.619995,1675.020996,32.096001
3625553105,36305,307.800012,0.0058,340.133318,318.37501,295.890021,7.01248,277.330014,10.475309,7.13256,1.19912,0,0,5876.28456,0,0,0,14.36,316.689999,314.720008,314.305013,314.275014,313.525011,312.96501,314.845015,307.800012,360.033332,273.16666,274.526666,275.686649,274.813321,274.346673,271.646661,1674.991862,32.363467
3625553110,36310,307.800009,0.00496,340.137484,318.562515,296.068145,7.01036,277.511271,10.477238,7.1368,1.19944,0,0,5866.18158,0,0,0,14.36,316.805631,314.698127,314.308141,314.325012,313.565633,312.933765,314.857506,307.800009,359.987501,273.124995,274.572497,275.657483,274.829987,274.380005,271.654994,1675.064697,32.196301
3625553115,36315,307.785014,0.00484,340.119985,318.735016,296.280009,6.98624,277.725016,10.478395,7.14112,1.20084,0,0,5847.169922,0,0,0,14.36,316.785014,314.700002,314.370015,314.340017,313.575012,312.915019,314.925008,307.785014,360.019999,273.099996,274.579997,275.679982,274.859985,274.380005,271.619995,1674.933594,32.2966
3625553120,36320,307.805006,0.0056,340.206648,318.940019,296.46501,6.97316,277.885006,10.48714,7.1456,1.20116,0,0,5839.387858,0,0,0,14.36,316.990014,314.700009,314.395016,314.340017,313.535007,312.930023,314.955017,307.805006,360.053331,273.09333,274.57333,275.746646,274.893317,274.366672,271.619995,1674.613119,32.363467
3625553125,36325,307.867508,0.00604,340.152484,319.130636,296.640013,6.9816,278.075635,10.490355,7.14832,1.20072,0,0,5846.094401,0,0,0,14.36,316.899387,314.681255,314.360648,314.34001,313.559998,312.939395,314.936268,307.867508,359.995,273.097496,274.577497,275.717481,274.834986,274.312495,271.644994,1674.59491,32.070926
3625553130,36330,307.87501,0.00572,340.179983,319.335012,296.850016,6.99144,278.235016,10.498457,7.14992,1.19984,0,0,5850.280762,0,0,0,14.36,316.665009,314.730011,314.325012,314.38502,313.575002,312.930013,314.910014,307.87501,360.059998,273.139994,274.579997,275.719981,274.799988,274.279989,271.659993,1674.583985,31.694801
3625553135,36335,307.840013,0.0056,340.186649,319.525018,297.025018,6.9982,278.470015,10.507202,7.15416,1.201,0,0,5858.417101,0,0,0,14.36,316.535017,314.725016,314.320011,314.380022,313.585005,312.88501,314.890004,307.840013,360.079997,273.133328,274.59333,275.786658,274.813321,274.320001,271.646661,1674.467448,31.694801
3625553140,36340,307.796261,0.00592,340.219987,319.753141,297.215642,6.99744,278.632506,10.50463,7.16088,1.20024,0,0,5853.248067,0,0,0,14.36,316.635011,314.662506,314.379397,314.420644,313.560004,312.875638,314.855634,307.796261,360.005,273.112495,274.559998,275.807501,274.829987,274.294987,271.679993,1674.649536,32.196301
3625553145,36345,307.770009,0.00608,340.23999,319.950012,297.405019,7.01348,278.745015,10.507716,7.16616,1.20016,0,0,5864.920573,0,0,0,14.36,316.650004,314.655009,314.370015,314.475016,313.545013,312.870015,314.865011,307.770009,359.960002,273.079997,274.559998,275.799998,274.819987,274.259979,271.679993,1674.758789,32.497201
3625553150,36350,307.705014,0.00552,340.206655,320.030016,297.585019,7.0192,278.965017,10.511832,7.16936,1.20064,0,0,5871.170248,0,0,0,14.36,316.595018,314.640015,314.305006,314.45501,313.525011,312.88501,314.890004,307.705014,359.886658,273.133328,274.546665,275.820007,274.799988,274.246646,271.693326,1674.613119,32.965269
3625553155,36355,307.773769,0.00572,340.289993,320.251893,297.763135,7.0074,279.202513,10.516976,7.1744,1.20156,0,0,5856.303609,0,0,0,14.36,316.638768,314.640015,314.31751,314.420644,313.537506,312.866267,314.865012,307.773769,359.844989,273.124995,274.4925,275.782496,274.824987,274.229981,271.697492,1674.59491,33.048852
